1	0	VN	75818626	1.1	75818626-1	01372N211A-003/11372N211A/P1122-451332-004	WT10017AD-TH	4-229767-332-00	2392	2022-04-06	2022-04-13		CONG TY TNHH HANSOLL VIET NAM	HAN-SOLL TEXTILE LTD	UNIQLO CO.,LTD.	Le,\ Phoebe	VN\ URG	PRODUCTION_OPEN	VNRMA600	RFID\ -\ Laser	RFIDHT	KHONG KIM LOAI	KHONG KIM LOAI	1	Make		
2	0	VN	75686760	22.1	75686760-22	79SU2069/SY5M-N0404AV-W/NK	 	VN FREIGHT CHARGE	1584	2022-04-05	2022-04-18		SEYANG CORPORATION VIETNAM	Seyang Corporation	NIKE INC	Nguyen,\ May	VN\ GEN	AWAITING_FULFILLMENT	 	Others		HANGLE	HANGLE	1	Buy		
3	0	VN	75908974	2.1	75908974-2	FV22056085+FAST22040069+01252F006B+009+Nicoley-NG	SS10080AD-AL	2-412492-002-00	396	2022-04-07	2022-04-19		FIRST TEAM (VIETNAM) GARMENT LIMITED	FIRST TEAM (HK) LIMITED	UNIQLO CO.,LTD.	Nguyen,\ Stella	VN\ GEN	SUPPLY_ELIGIBLE	VNTMA800	Paper\ -\ Flexo	RFIDSB	KHONG KIM LOAI - CHI CAN DONG BICH KHONG CAN DONG THUNG	KHONG KIM LOAI - CHI CAN DONG BICH KHONG CAN DONG THUNG	1	Make		
4	0	VN	75916478	7.1	75916478-7	SWVN  422032 THANH I5PB4	ON-265225-LPN-STK 	1-264207-000-01	760	2022-04-07	2022-04-18		CONG TY TNHH SANGWOO VIET NAM	CONG TY TNHH SANGWOO VIET NAM	OLD NAVY / GAP INC	Chau,\ Max	VN\ GEN	ENTERED	VNTMA800	Paper\ -\ Flexo	RFIDSB	 	 	1	Make		
5	0	VN	74866035	109.1	74866035-109	AH6821PU	 	VN FREIGHT CHARGE	116	2022-03-29	2022-04-09		WAN HE DA MANUFACTURING COMPANY LIMITED	PCCS (HONG KONG) LIMITED	PUMA AG	Nguyen,\ Chole	VN\ GEN	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
6	0	VN	75908974	6.1	75908974-6	FV22056085+FAST22040069+01252F006B+009+Nicoley-NG	SS10080AD-AL	2-412492-006-00	347	2022-04-07	2022-04-19		FIRST TEAM (VIETNAM) GARMENT LIMITED	FIRST TEAM (HK) LIMITED	UNIQLO CO.,LTD.	Nguyen,\ Stella	VN\ GEN	SUPPLY_ELIGIBLE	VNTMA800	Paper\ -\ Flexo	RFIDSB	KHONG KIM LOAI - CHI CAN DONG BICH KHONG CAN DONG THUNG	KHONG KIM LOAI - CHI CAN DONG BICH KHONG CAN DONG THUNG	1	Make		
7	0	VN	75920938	12.1	75920938-12	APO22-0880 885380/4701468580	100098295R2	4-232521-000-00	6337	2022-04-07	2022-04-19		Y THANH MANUFACTURING & TRADING  CO,LTD	CHEUNG YUE KNITTING GARMENT (GLOBAL) LIMITED	RALPH LAUREN	Dao,\ Jade	VN\ GEN	ENTERED	VNRSMA600	RFID\ -\ Thermal\ Overprint	RFIDSB	 	 NOTES: DONG GOI THEO TUNG LINE- LAY MAU	1	Make		
8	0	VN	75916087	3.1	75916087-3	2022P020525-Janice  	BR UK JOKER LABEL(Spr12top)-Local	P546421A	3851	2022-04-07	2022-04-15		CONG TY TNHH SOUTH ASIA GARMENTS LIMITED	SOUTH ASIA KNITTING FTY LTD	BANANA REPUBLIC	Vo,\ Maggie	VN\ GEN	SUPPLY_ELIGIBLE	VNPTMA500	PFL\ -\ Thermal	PFL	 	 	1	Make		
9	0	VN	73873437	4.1	73873437-4	201-597941,201-545228 Daisy	 	VN FREIGHT CHARGE	5250	2022-03-21	2022-04-04		Vina Kyungseung Trading co ltd	KYUNG SEUNG CO LTD	ANN TAYLOR	Nguyen,\ Yuri	VN\ GEN	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
10	0	VN	75168663	13.1	75168663-13	450099 (GPGV2009)-JEONG-FA22	 	VN FREIGHT CHARGE	47700	2022-04-01	2022-04-09		Cong ty may xuat khau SSV	SUNG WOO KOREA COMMERCE CO., LTD	GAP INC	Phan,\ Natalie	VN\ GEN	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
11	0	VN	75906434	2.1	75906434-2	2071 223K0433 B4 CINDY	ONPT-269032-US-FA21-PCM	1-287076-000-00	800	2022-04-07	2022-04-19		CHUTEX INTERNATIONAL CO,LTD	CHUTEX INTERNATIONAL CO,LTD	OLD NAVY / GAP INC	Nguyen,\ Nina	VN\ GEN\ -\ VAT	SUPPLY_ELIGIBLE	VNGMA200	Thermal\ Ticket\ Center	PFL	CHUTEX ORDER ""DELIVERY TO: PACKING ACC STORE ATTN: THU/RICKY/LAN"" - KHONG SU DUNG THUNG XL	CHUTEX ORDER ""DELIVERY TO: PACKING ACC STORE ATTN: THU/RICKY/LAN"" - KHONG SU DUNG THUNG XL	1	Make		
12	0	VN	75908690	3.1	75908690-3	322880415/SAP PO 2600021821  	100066331	CB475727C	200	2022-04-07	2022-04-19		Cong ty TNHH PEARL GLOBAL Viet Nam	Cong ty TNHH PEARL GLOBAL Viet Nam	RALPH LAUREN	Dao,\ Jade	VN\ GEN\ -\ VAT	SUPPLY_ELIGIBLE	VNPMA500	PFL\ -\ Focus	PFL	 	 	1	Make		
13	0	VN	74443964	3.1	74443964-3	4508586247-70/ATYC2-I2212359	 	VN FREIGHT CHARGE	457	2022-03-26	2022-04-11		PAPILLION TEXTILE (CAMBODIA ) CO., LTD	TUN YUN TEXTILE CO., LTD	NIKE INC	Do,\ Keva	VN\ GEN	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
14	0	VN	75282691	2.1	75282691-2	6/2022/340828	 	VN FREIGHT CHARGE	3122	2022-04-02	2022-04-04		CONG TY TNHH GIAY DINH DAT	CONG TY TNHH GIAY DINH DAT	H&M HENNES & MAURITZ GBC AB	Chau,\ Yen	VN\ QR\ 24h\ -\ VAT	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
15	0	VN	73323322	6.1	73323322-6	R76329A6667_FDC1546900/335580_AW22/Dung/PB	 	VN FREIGHT CHARGE	25164	2022-03-17	2022-04-12		CONG TY CO PHAN DAU TU VA THUONG MAI TNG	CONG TY CO PHAN DAU TU VA THUONG MAI TNG	DECATHLON SE	Nguyen,\ Ms\.\ Thi\ Bao\ Tran\ Teresa	VN\ GEN\ -\ VAT	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
16	0	BNH	75918777	1.1	75918777-1	PH3-008/P6022-340912-008/60312N004A-YVN253121	SL00192AD-AL_XS	WY310138A	86	2022-04-07	2022-04-07		YEN OF LONDON CO.,LTD	YEN OF LONDON CO.,LTD	G.U. CO., LTD.	Tran,\ Lucas	BNH\ DEBIT\ -\ VAT	INVOICE_HOLD	BNHWBA900	Woven\ -\ Needle\ Loom		KHONG KIM LOAI	KHONG KIM LOAI	1	Buy		
17	0	VN	75816311	8.1	75816311-8	DPAT041085/421976/v22050007	7001195000 Add Panel thermal (single)	CB554738A	4388	2022-04-06	2022-04-13		Eco Way Knitwear Co. Ltd.,	CHARTER VENTURES LIMITED	PATAGONIA	Nguyen,\ Hang\.Tn	VN\ REPLACEMENT	PRODUCTION_OPEN	VNPTMA500	PFL\ -\ Thermal	PFL	 	 	1	Make		
18	0	VN	75673510	2.1	75673510-2	5804050902/4PH22NIKE-75-1SG	IM#681929	1-254440-000-02	940	2022-04-05	2022-04-05		GREENTECH HEADGEAR COMPANY LIMITED	CONG TY TNHH GREENTECH HEADGEAR	NIKE INC	Pham,\ Jessie	VN\ DEBIT\ -\ VAT	ENTERED	VNTMA800	Thermal\ Ticket\ Center	RFIDSB	 	 	1	Make		
19	0	VN	75920938	4.1	75920938-4	APO22-0880 885380/4701468551	100098295_2PCR2	4-232521-001-00	3952	2022-04-07	2022-04-19		Y THANH MANUFACTURING & TRADING  CO,LTD	CHEUNG YUE KNITTING GARMENT (GLOBAL) LIMITED	RALPH LAUREN	Dao,\ Jade	VN\ GEN	ENTERED	VNRSMA600	RFID\ -\ Thermal\ Overprint	RFIDSB	 	 NOTES: DONG GOI THEO TUNG LINE- LAY MAU	1	Make		
20	0	VN	75908245	2.1	75908245-2	HO22_VGPB-223108-JERRY-J0DE5*k	GO-265528-LPN-STK	1-264983-000-00	15	2022-04-07	2022-04-13		Hansae Vietnam Co., Ltd	HANSAE CO LTD	GAP INC	Ha,\ Yen	VN\ SAM	SUPPLY_ELIGIBLE	VNGMA200	Thermal\ Ticket\ Center	PFL	LAY TAT CA SIZE M MOI SIZE 5PCS - Hang sample nay dong goi trong bao nilon/Phong bi-THEO THONG TIN SO# 75908114	LAY TAT CA SIZE M MOI SIZE 5PCS - Hang sample nay dong goi trong bao nilon/Phong bi-THEO THONG TIN SO# 75908114	1	Make	75908114	
21	0	VN	75820645	48.1	75820645-48	457626070	SHOEHTV3_U8R  3.25"" x 1.5"" Asics AD238u8 Shoe HT	1-262658-238-00	1944	2022-04-06	2022-04-18		FREEWELL (VIETNAM) CO.,LTD	AIKNIT INTERNATIONAL LIMITED	ASICS CORPORATION	Nguyen,\ Florence	VN\ GEN	PRODUCTION_OPEN	VNRSMA600	RFID\ -\ Thermal\ Overprint	RFIDSB	 	 	1	Make		
22	0	VN	75918385	1.1	75918385-1	P76201A13760/AW22	DEC030	4-227309-000-00	1278	2022-04-07	2022-04-12		Cong ty Scavi Hue	Cong ty Scavi Hue	DECATHLON SE	Dao,\ Andrea	VN\ GEN\ -\ VAT	ENTERED	VNRSMA600	RFID\ -\ Thermal\ Overprint	RFIDSB	 	 	1	Make		
23	0	VN	75828452	1.1	75828452-1	AAN#00116534-MVT224500359818--1305908	VID-905974	CB350790A	3708	2022-04-05	2022-04-15		VIET TIEN GARMENT CORPORATION	VIET TIEN GARMENT CORPORATION	UNDER ARMOUR/K P SPORTS	Ho,\ Jayce	VN\ GEN\ -\ VAT	PRODUCTION_OPEN	VNPTMA500	PFL\ -\ Thermal	PFL	 	 	1	Make		
24	0	VN	75906291	4.1	75906291-4	TN1-VGPG-223007-432054-1666767-NHU-ADD*K	AR05-S-ECOM-SU21	1-204745-008-00	5220	2022-04-07	2022-04-12		HANSAE TN CO., LTD.	HANSAE CO LTD	GAP INC	Nguyen,\ Doris	VN\ QR	SUPPLY_ELIGIBLE	VNTMA800	Thermal\ Ticket\ Center	RFIDSB	 	 	1	Make		
25	0	VN	75827063	1.1	75827063-1	TV22OK1005-257016-3O555011-Q2-S220 WI22*K	GCL76127-AD	CB519006A	8	2022-04-06	2022-04-19		Chi nhanh Minh Duc - Cong ty CP may xuat khau Ha B	SHINSUNG TONGSANG CO LTD	OSHKOSH\ B\'GOSH	Hoang,\ Chau	VN\ SAM	PRODUCTION_OPEN	VNPTMA500	PFL\ -\ Thermal	PFL	 	TRIM CARD 2 PCS/SIZE	1	Make		
26	0	VN	75195587	2.1	75195587-2	P76329A12729/nganh/SC3	 	VN FREIGHT CHARGE	78878	2022-04-01	2022-04-15		CONG TY CO PHAN DAU TU VA THUONG MAI TNG	CONG TY CO PHAN DAU TU VA THUONG MAI TNG	DECATHLON SE	Nguyen,\ Ms\.\ Thi\ Bao\ Tran\ Teresa	BNH\ GEN\ -\ VAT	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
27	0	VN	75675688	2.1	75675688-2	5804065001/4PH22NIKE-98SG	IM#681918 NEW	1-254438-000-01	460	2022-04-05	2022-04-05		GREENTECH HEADGEAR COMPANY LIMITED	CONG TY TNHH GREENTECH HEADGEAR	NIKE INC	Pham,\ Jessie	VN\ DEBIT\ -\ VAT	ENTERED	VNTMA800	Paper\ -\ Flexo	RFIDSB	 	 	1	Make		
28	0	VN	75918499	1.1	75918499-1	P74093A50187/OX22080308­D12204052566	 	4-153772-380-00	62	2022-04-07	2022-04-13		Cong Ty TNHH Du Duc Viet Nam	Cong Ty TNHH Du Duc Viet Nam	DECATHLON SE	Huynh,\ Lan	VN\ GEN\ -\ VAT	ENTERED	VNRSMA600	RFID\ -\ Thermal\ Overprint	RFIDSB	 	 	1	Make		
29	0	VN	75906618	5.1	75906618-5	3019-m29	FIGS1074	WX573350A	126825	2022-04-07	2022-04-21		Cong ty Co Phan Det May 29/3	GALTEX INTERNATIONAL LIMITED	FIGS	Quach,\ Khoa	VN\ GEN	ENTERED	VNWMA900	Woven\ -\ Broad\ Loom	WOVEN	 	 	1	Make		
30	0	VN	75828943	4.1	75828943-4	406718-423120/1020A21	Generic\ RFID\ for\ Macy\'s	1-215266-BY1-00	231	2022-04-06	2022-04-18		Thao Uyen Co., Ltd	Thao Uyen Co., Ltd	BYER CALIFORNIA	Dang,\ Frank	VN\ GEN\ -\ VAT	PRODUCTION_OPEN	VNRSMA600	RFID\ -\ Thermal\ Overprint	RFIDSB	 	 	1	Make		
31	0	VN	72852181	4.1	72852181-4	N229W	 	VN FREIGHT CHARGE	71460	2022-03-14	2022-03-31		YONGLI ( CAMBODIA ) GARMENT CO., LTD	Wintex Knitwear Corp	KOHL\'S\ DEPARTMENT\ STORE	Bui,\ David\ Sy	VN\ URG	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
32	0	VN	75919010	3.1	75919010-3	KODA-DWSI028423-MR 002 186-7APR-3	WSI-GCL-Sticker	1-238082-000-00	200	2022-04-07	2022-04-16		CONG TY TNHH KODA SAIGON	CONG TY TNHH KODA SAIGON	WILLIAMS SONOMA HOME	Dang,\ Truc\ PT	VN\ GEN\ -\ VAT	BOOKED	VNTMA800	Thermal\ Ticket\ Center	RFIDSB	 	 	1	Make		
33	0	VN	75829980	8.1	75829980-8	AAN#:00169951-ZF22060182_AD-HMS-WB-Mr. phong	AD-HMS-WB	CB623538A	9440	2022-04-06	2022-04-18		FREEWELL (VIETNAM) CO.,LTD	AIKNIT INTERNATIONAL LIMITED	ASICS CORPORATION	Nguyen,\ Florence	VN\ GEN	PRODUCTION_OPEN	VNPTMA500	PFL\ -\ Thermal	PFL	 	 NOTES: Dán packing list bên ngoài thùng hàng	1	Make		
34	0	VN	75808489	6.1	75808489-6	2569520/AD-207337394-1	CI21-JT-MAIN-RFID	4-230645-324-00	1232	2022-04-06	2022-04-20		CHI NHANH HAI PHONG- CONG TY CO PHAN VINATEX QUOC 	Cong ty Co phan Vinatex Quoc Te	BELK STORE SERVICES	Nguyen,\ Cassie	VN\ GEN\ -\ VAT	PRODUCTION_OPEN	VNRMA600	RFID\ -\ Offset	RFIDHT	 	 	1	Make		
35	0	VN	75906670	19.1	75906670-19	TV22OK5013-257015-2O627911-S217 WI22*K	OSH89379-AD	CB549348A	40	2022-04-07	2022-04-22		SHINSUNG TONGSANG VINA (SSVN)	SHINSUNG TONGSANG CO LTD	OSHKOSH\ B\'GOSH	Hoang,\ Chau	VN\ SAM	SUPPLY_ELIGIBLE	VNPMA500	PFL\ -\ Focus	PFL	SAMPLE 10 PCS/SIZE - LA SO# SAMPLE CUA SO# 75906399	SAMPLE 10 PCS/SIZE - LA SO# SAMPLE CUA SO# 75906399	1	Make	75906399	
36	0	VN	75909465	5.1	75909465-5	PS-455136-VGWP-22-3007-HIN-FA22-I8HH4*K	GPT-1-FSC-HOL21	1-269061-002-01	931	2022-04-07	2022-04-15		PRO - SPORTS GIAO THUY JSC	HANSAE CO LTD	GAP INC	Nguyen,\ Milton	VN\ GEN	SUPPLY_ELIGIBLE	VNTMA800	Thermal\ Ticket\ Center	RFIDSB	 	 	1	Make		
37	0	VN	75918804	3.1	75918804-3	AAN#00116569-PR22040340-4212790547-1360442	VID-905974	CB350790A	1298	2022-04-07	2022-04-16		COLLTEX GARMENT MFY CO LTD (VN	ECLAT TEXTILE CO.,LTD	UNDER ARMOUR/K P SPORTS	Vo,\ Maggie	VN\ GEN	ENTERED	VNPTMA500	PFL\ -\ Thermal	PFL	 	 NOTES: KHONG KIM LOAI	1	Make		
38	0	VN	75918926	1.1	75918926-1	AAN#00116569-PR22040340-4212764358-1373041	VID-905974	CB350790A	62	2022-04-07	2022-04-16		COLLTEX GARMENT MFY CO LTD (VN	ECLAT TEXTILE CO.,LTD	UNDER ARMOUR/K P SPORTS	Vo,\ Maggie	VN\ GEN	ENTERED	VNPTMA500	PFL\ -\ Thermal	PFL	 	 NOTES: KHONG KIM LOAI	1	Make		
39	0	VN	75914216	7.1	75914216-7	F22-prA-1969051-34in/F22-prA-1969051-34in//	ENGFR	1-261344-000-00	1503	2022-04-07	2022-04-15		CONG TY CO PHAN MAY SON HA	CONG TY CO PHAN MAY SON HA	PRANA LIVING LLC	Dao,\ Camilla	VN\ GEN\ -\ VAT	SUPPLY_ELIGIBLE	VNTMA800	Thermal\ Ticket\ Center	RFIDSB	 	 	1	Make		
40	0	VN	75899294	5.1	75899294-5	22S05050 US14-15 (20386Q)	 	VN FREIGHT CHARGE	10815	2022-04-07	2022-04-27		Cong ty TNHH Texma Vina	TEXMA INTL CO LTD	SPANX INC	Tran,\ Jack	VN\ GEN	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
41	0	VN	75828807	4.1	75828807-4	SL85316-LA0330	PSCLUL3590F	CB531544A	8798	2022-04-06	2022-04-20		CONG TY TNHH YP LONG AN	CONG TY TNHH YP LONG AN	PUMA AG	Chu,\ Connor	VN\ GEN	PRODUCTION_OPEN	VNPMA500	PFL\ -\ Thermal	PFL	 	 	1	Make		
42	0	VN	75818571	4.1	75818571-4	207091198/4212545955/J-UA-2206-0153/3025045/800	PKG0000177-KIT7911	4-228081-238-00	528	2022-04-06	2022-04-16		JIA HSIN CO.,LTD	JIA HSIN CO.,LTD	UNDER ARMOUR/K P SPORTS	Tran,\ Quyndy	VN\ GEN\ -\ VAT	PRODUCTION_OPEN	VNRSMA600	RFID\ -\ Ink\ Jet	RFIDSB	 	 	1	Make		
43	0	VN	75061217	2.1	75061217-2	02342N531A-002/12342N531A/P1222-452405-002	 	VN FREIGHT CHARGE	52733	2022-03-31	2022-04-09		CAMBO UNISOLL Ltd	HAN-SOLL TEXTILE LTD	UNIQLO CO.,LTD.	Hoang,\ Melanie	VN\ GEN	AWAITING_FULFILLMENT	 	Others		KHONG KIM LOAI	KHONG KIM LOAI	1	Buy		
44	0	VN	74099981	2.1	74099981-2	P48884A61	 	VN FREIGHT CHARGE	18260	2022-03-23	2022-04-01		Công ty cổ phần đầu tư quốc tế Thagac	Công ty cổ phần đầu tư quốc tế Thagac	DECATHLON SE	Tran,\ Anita	VN\ GEN\ -\ VAT	AWAITING_FULFILLMENT	 	Others		 	 	1	Buy		
45	0	VN	75899920	3.1	75899920-3	VD 112-AVERY-PUMA-OPD220315-AH22	PBS09401-RFID-US	4-229280-000-00	59	2022-04-07	2022-04-20		CONG TY TNHH DAU TU QUOC TE VIET DUC	CONG TY TNHH DAU TU QUOC TE VIET DUC	PUMA AG	Chu,\ Connor	VN\ GEN\ -\ VAT	SUPPLY_ELIGIBLE	VNRSMA600	RFID\ -\ Ink\ Jet	RFIDSB	 	 	1	Make		
46	0	VN	75918640	18.1	75918640-18	APO22-0880 885380/4701468569	IC118245 / 100000403	1-285918-000-00	40	2022-04-07	2022-04-15		CHEUNG YUE OFFICE	CHEUNG YUE KNITTING GARMENT (GLOBAL) LIMITED	RALPH LAUREN	Dao,\ Jade	VN\ SAM	ENTERED	VNTMA800	Paper\ -\ Laser	RFIDSB	 	 NOTES: DONG GOI THEO TUNG LINE - LAY SAMPLE 5 PCS/ SKU	1	Make		
47	0	VN	75061218	2.1	75061218-2	02342N531A-002/14342N531A/P1422-452405-002	 	VN FREIGHT CHARGE	5119	2022-03-31	2022-04-09		CAMBO UNISOLL Ltd	HAN-SOLL TEXTILE LTD	UNIQLO CO.,LTD.	Hoang,\ Melanie	VN\ GEN	AWAITING_FULFILLMENT	 	Others		KHONG KIM LOAI	KHONG KIM LOAI	1	Buy		
48	0	VN	75798462	2.1	75798462-2	P0122-447684-009/01372N042D-NHAN GIAY	 	VN FREIGHT CHARGE	35218	2022-04-06	2022-04-12		SAKURAI VIETNAM COMPANY LIMITED	SAKURAI CO., LTD	UNIQLO CO.,LTD.	Tran,\ Lucas	BNH\ QR	AWAITING_FULFILLMENT	 	Others		KHONG KIM LOAI - NO FOC	KHONG KIM LOAI - NO FOC	1	Buy		
49	0	VN	74760114	2.1	74760114-2	P1822-450984-001/18172F037I-NHAN GIAY	 	VN FREIGHT CHARGE	348	2022-03-28	2022-04-15		SAKURAI VIETNAM COMPANY LIMITED	SAKURAI CO., LTD	UNIQLO CO.,LTD.	Tran,\ Lucas	BNH\ GEN	AWAITING_FULFILLMENT	 	Others		KHONG KIM LOAI - NO FOC	KHONG KIM LOAI - NO FOC	1	Buy		
50	0	VN	75802754	1.1	75802754-1	AUV2204050016	UAFWVID3232-CFM	CB517445A	90	2022-04-06	2022-04-08		CONG TY TNHH YMUV	AIKNIT INTERNATIONAL LIMITED	UNDER ARMOUR/K P SPORTS	Nguyen,\ An\ Thuy\ Annie	VN\ URG	PRODUCTION_OPEN	VNPTMA500	PFL\ -\ Thermal	PFL	KEM PACKING LIST CHI TIET	KEM PACKING LIST CHI TIET	1	Make		
51	0	VN	75559309	1.1	75559309-1	JASAN2-810851-I1ZI3-EUDORA-FA22	GAP-265227-LPN-STK-FA22	1-264208-000-01	0	2022-04-04	2022-04-04		CONG TY TNHH JASAN VIET NAM	CONG TY TNHH JASAN VIET NAM	GAP INC	Dinh,\ Hebe	VN\ DEBIT	ENTERED	VNTMA800	Thermal\ Ticket\ Center	RFIDSB	 	 	1	Make		
